94.194.164.33 - - [31/Aug/2014:00:14:56 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
76.116.214.35 - - [31/Aug/2014:00:15:02 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
64.80.128.4 - - [31/Aug/2014:00:15:15 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
73.185.128.58 - - [31/Aug/2014:00:15:29 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.7.3"
188.192.109.111 - - [31/Aug/2014:00:15:55 +0000] "GET /file29/13866102320de74bc545213c8e9034298ee84c350a2001978267.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
187.160.145.141 - - [31/Aug/2014:00:16:05 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
190.226.9.192 - - [31/Aug/2014:00:16:51 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
128.30.52.95 - - [31/Aug/2014:00:18:02 +0000] "GET / HTTP/1.1" 200 9041 "-" "Jigsaw/2.3.0 W3C_CSS_Validator_JFouffa/2.0 (See <http://validator.w3.org/services>)"
128.30.52.95 - - [31/Aug/2014:00:18:02 +0000] "GET /fonts/fonts.css HTTP/1.1" 200 2141 "http://bugs.totaltrash.org" "Jigsaw/2.3.0 W3C_CSS_Validator_JFouffa/2.0 (See <http://validator.w3.org/services>)"
123.125.71.51 - - [31/Aug/2014:00:18:03 +0000] "GET /blog/u3b.vim HTTP/1.1" 404 142 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
128.30.52.95 - - [31/Aug/2014:00:18:08 +0000] "GET /css/style.css HTTP/1.1" 200 10729 "http://bugs.totaltrash.org" "Jigsaw/2.3.0 W3C_CSS_Validator_JFouffa/2.0 (See <http://validator.w3.org/services>)"
155.94.132.185 - - [31/Aug/2014:00:18:26 +0000] "GET /file28/13866102320de74bc545213c8e9034298ee84c350a2001978266.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36"
78.248.197.63 - - [31/Aug/2014:00:18:57 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
24.232.153.238 - - [31/Aug/2014:00:19:10 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
204.237.98.120 - - [31/Aug/2014:00:19:15 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
157.55.39.171 - - [31/Aug/2014:00:20:07 +0000] "GET /robots.txt HTTP/1.1" 404 168 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
186.138.59.207 - - [31/Aug/2014:00:20:11 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
216.244.85.178 - - [31/Aug/2014:00:20:11 +0000] "GET /file26/13866102320de74bc545213c8e9034298ee84c350a2001978264.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36"
68.226.189.109 - - [31/Aug/2014:00:20:12 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
157.55.39.171 - - [31/Aug/2014:00:20:17 +0000] "GET / HTTP/1.1" 200 2585 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
186.138.59.207 - - [31/Aug/2014:00:20:18 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
187.192.120.77 - - [31/Aug/2014:00:21:13 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
92.222.115.199 - - [31/Aug/2014:00:21:13 +0000] "GET /file30/13866102320de74bc545213c8e9034298ee84c350a2001978268.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36"
66.249.76.74 - - [31/Aug/2014:00:21:39 +0000] "GET /wads/subterra.wad HTTP/1.1" 200 127480 "-" "DoCoMo/2.0 N905i(c100;TB;W24H16) (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)"
187.160.145.141 - - [31/Aug/2014:00:22:29 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
135.23.195.37 - - [31/Aug/2014:00:22:48 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
69.176.24.175 - - [31/Aug/2014:00:22:53 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
179.154.59.173 - - [31/Aug/2014:00:23:48 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
79.217.46.179 - - [31/Aug/2014:00:23:52 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
86.73.215.26 - - [31/Aug/2014:00:23:58 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
142.196.3.200 - - [31/Aug/2014:00:24:11 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
72.182.14.222 - - [31/Aug/2014:00:24:16 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8"
201.170.182.204 - - [31/Aug/2014:00:24:17 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
87.98.241.19 - - [31/Aug/2014:00:24:18 +0000] "GET /file29/13866102320de74bc545213c8e9034298ee84c350a2001978267.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
135.23.195.37 - - [31/Aug/2014:00:24:28 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
68.207.197.113 - - [31/Aug/2014:00:24:31 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8"
135.23.195.37 - - [31/Aug/2014:00:24:40 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
135.23.195.37 - - [31/Aug/2014:00:24:55 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
179.154.59.173 - - [31/Aug/2014:00:26:18 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
36.248.119.133 - - [31/Aug/2014:00:26:37 +0000] "GET /file33/138661301989f40323ad256fca47c9c74bea08857018798906711.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
98.177.182.155 - - [31/Aug/2014:00:26:44 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
76.7.19.124 - - [31/Aug/2014:00:26:53 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
190.141.40.174 - - [31/Aug/2014:00:27:31 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
36.248.116.126 - - [31/Aug/2014:00:27:39 +0000] "GET /file33/138661301989f40323ad256fca47c9c74bea08857018798906711.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
190.141.40.174 - - [31/Aug/2014:00:28:05 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
73.43.132.2 - - [31/Aug/2014:00:28:47 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
174.65.112.89 - - [31/Aug/2014:00:28:55 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
190.141.40.174 - - [31/Aug/2014:00:29:12 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
174.65.112.89 - - [31/Aug/2014:00:30:23 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
174.65.112.89 - - [31/Aug/2014:00:30:53 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
174.65.112.89 - - [31/Aug/2014:00:31:01 +0000] "GET /wads/doom1.wad HTTP/1.1" 200 4196020 "-" "Wadseeker/0.8.1"
202.156.10.253 - - [31/Aug/2014:00:31:32 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
74.113.247.236 - - [31/Aug/2014:00:31:42 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
69.12.88.129 - - [31/Aug/2014:00:31:46 +0000] "GET /file37/1386610275927b21aa78e8538830f87fbb5482b2574160720290.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36"
50.96.248.43 - - [31/Aug/2014:00:31:46 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
208.115.111.68 - - [31/Aug/2014:00:31:57 +0000] "GET /robots.txt HTTP/1.1" 404 168 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
208.115.111.68 - - [31/Aug/2014:00:31:57 +0000] "GET /robots.txt HTTP/1.1" 404 168 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
208.115.111.68 - - [31/Aug/2014:00:31:57 +0000] "GET /robots.txt HTTP/1.1" 404 168 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
96.51.145.62 - - [31/Aug/2014:00:32:17 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
96.51.145.62 - - [31/Aug/2014:00:32:32 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
174.65.112.89 - - [31/Aug/2014:00:33:24 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
174.65.112.89 - - [31/Aug/2014:00:33:53 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
187.160.145.141 - - [31/Aug/2014:00:36:07 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
187.192.120.77 - - [31/Aug/2014:00:36:21 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
173.71.68.197 - - [31/Aug/2014:00:36:33 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
187.192.120.77 - - [31/Aug/2014:00:36:35 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
179.154.59.173 - - [31/Aug/2014:00:36:40 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
24.2.73.197 - - [31/Aug/2014:00:38:36 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
172.56.28.145 - - [31/Aug/2014:00:39:16 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
172.56.28.145 - - [31/Aug/2014:00:39:42 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
195.154.215.76 - - [31/Aug/2014:00:40:30 +0000] "GET /file22/13866102320de74bc545213c8e9034298ee84c350a2001978260.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
71.86.236.81 - - [31/Aug/2014:00:41:15 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
93.103.83.97 - - [31/Aug/2014:00:41:16 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
96.51.145.62 - - [31/Aug/2014:00:41:27 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
50.157.61.150 - - [31/Aug/2014:00:41:44 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
96.51.145.62 - - [31/Aug/2014:00:42:00 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
64.237.230.80 - - [31/Aug/2014:00:42:22 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
96.51.145.62 - - [31/Aug/2014:00:42:35 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
67.176.220.109 - - [31/Aug/2014:00:42:35 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
174.109.115.145 - - [31/Aug/2014:00:44:33 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
96.51.145.62 - - [31/Aug/2014:00:44:33 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
174.109.115.145 - - [31/Aug/2014:00:45:18 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
187.194.126.60 - - [31/Aug/2014:00:45:57 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
186.50.26.157 - - [31/Aug/2014:00:47:11 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
202.46.63.70 - - [31/Aug/2014:00:47:48 +0000] "GET / HTTP/1.1" 200 9041 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
119.63.193.131 - - [31/Aug/2014:00:48:12 +0000] "GET / HTTP/1.1" 200 9041 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
96.51.145.62 - - [31/Aug/2014:00:48:31 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
72.93.56.71 - - [31/Aug/2014:00:48:43 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.7.3"
96.51.145.62 - - [31/Aug/2014:00:49:23 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
46.105.248.103 - - [31/Aug/2014:00:49:39 +0000] "GET /file29/13866102320de74bc545213c8e9034298ee84c350a2001978267.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36"
72.93.56.71 - - [31/Aug/2014:00:49:40 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.7.3"
190.155.91.139 - - [31/Aug/2014:00:49:58 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
24.2.73.197 - - [31/Aug/2014:00:50:24 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
188.101.25.48 - - [31/Aug/2014:00:51:13 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
96.51.145.62 - - [31/Aug/2014:00:51:39 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
187.233.154.177 - - [31/Aug/2014:00:52:18 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
96.51.145.62 - - [31/Aug/2014:00:52:41 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
96.51.145.62 - - [31/Aug/2014:00:53:47 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
5.135.99.206 - - [31/Aug/2014:00:53:49 +0000] "GET /file2/sa10.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
186.50.26.157 - - [31/Aug/2014:00:53:59 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
24.158.255.24 - - [31/Aug/2014:00:54:33 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
187.233.154.177 - - [31/Aug/2014:00:54:46 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
187.233.154.177 - - [31/Aug/2014:00:55:15 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
192.99.167.75 - - [31/Aug/2014:00:55:59 +0000] "GET /file29/13866102320de74bc545213c8e9034298ee84c350a2001978267.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
74.232.13.148 - - [31/Aug/2014:00:56:55 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
201.75.68.134 - - [31/Aug/2014:00:57:02 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
173.78.234.217 - - [31/Aug/2014:00:57:29 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
179.57.97.133 - - [31/Aug/2014:00:58:27 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
187.233.154.177 - - [31/Aug/2014:00:58:27 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
201.75.68.134 - - [31/Aug/2014:00:58:50 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
24.158.255.24 - - [31/Aug/2014:00:58:58 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
157.55.39.55 - - [31/Aug/2014:00:59:19 +0000] "GET / HTTP/1.1" 200 2585 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
187.233.154.177 - - [31/Aug/2014:00:59:34 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
186.104.15.52 - - [31/Aug/2014:01:00:13 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
177.42.45.164 - - [31/Aug/2014:01:00:16 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
24.158.255.24 - - [31/Aug/2014:01:00:17 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
24.253.231.143 - - [31/Aug/2014:01:01:20 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
179.234.52.241 - - [31/Aug/2014:01:01:36 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
70.20.17.19 - - [31/Aug/2014:01:02:13 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
177.98.144.160 - - [31/Aug/2014:01:02:14 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
108.54.243.156 - - [31/Aug/2014:01:02:32 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
188.101.25.48 - - [31/Aug/2014:01:03:42 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
188.101.25.48 - - [31/Aug/2014:01:03:55 +0000] "GET /wads/scythe2.zip HTTP/1.1" 200 10584383 "-" "Wadseeker/0.8.1"
72.46.156.114 - - [31/Aug/2014:01:05:21 +0000] "GET /file29/13866102320de74bc545213c8e9034298ee84c350a2001978267.html HTTP/1.1" 404 200 "http://bugs.totaltrash.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36"
107.77.80.81 - - [31/Aug/2014:01:05:56 +0000] "GET /wads/ HTTP/1.1" 200 48505 "-" "Wadseeker/0.8.1"
96.51.145.62 - - [31/Aug/2014:01:05:56 +0000] "GET /wads/ HTTP/1.1" 200 8503 "-" "Wadseeker/0.8.1"
